X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-13624563.4755,4533115.4458,8808,4,101,,SM,,23.393,,"SOUTH SAN FRANCISCO, OLD BAYSHORE CONNECTION (SIERRA POINT)",13200.0,195000.0,184000.0,12700.0,186000.0,177000.0
-13624788.0767,4537501.5596,8809,4,101,,SM,,25.7,,"BRISBANE, CANDLESTICK PARK CONNECTIONS",12700.0,186000.0,177000.0,13400.0,198000.0,187000.0
-13624822.2826,4537510.4671,8810,4,101,,SM,,25.7,,"BRISBANE, CANDLESTICK PARK CONNECTIONS",12700.0,186000.0,177000.0,13400.0,198000.0,187000.0
-13624930.8663,4538293.1864,8811,4,101,,SM,,26.107,,SAN FRANCISCO/SAN MATEO COUNTY LINE,13400.0,195000.0,186000.0,,,
-13624960.2462,4538294.3733,8812,4,101,,SM,,26.107,,SAN FRANCISCO/SAN MATEO COUNTY LINE,13400.0,195000.0,186000.0,,,
-13624930.8663,4538293.1864,8813,4,101,,SF,,0.0,,SAN FRANCISCO/SAN MATEO COUNTY LINE,,,,13400.0,195000.0,186000.0
-13624960.2462,4538294.3733,8814,4,101,,SF,,0.0,,SAN FRANCISCO/SAN MATEO COUNTY LINE,,,,13400.0,195000.0,186000.0
-13625444.1837,4539808.313,8815,4,101,,SF,,0.774,,"SAN FRANCISCO, THIRD STREET",13400.0,195000.0,186000.0,13900.0,212000.0,196000.0
-13625466.4645,4539772.7364,8816,4,101,,SF,,0.774,,"SAN FRANCISCO, THIRD STREET",13400.0,195000.0,186000.0,13900.0,212000.0,196000.0
-13625615.6657,4540437.6609,8817,4,101,,SF,,1.108,,"SAN FRANCISCO, PAUL AVENUE CONNECTION",13900.0,212000.0,196000.0,14800.0,230000.0,212000.0
-13625647.5766,4540443.82,8818,4,101,,SF,,1.108,,"SAN FRANCISCO, PAUL AVENUE CONNECTION",13900.0,212000.0,196000.0,14800.0,230000.0,212000.0
-13626260.5316,4542113.7304,8819,4,101,,SF,,1.976,,"SAN FRANCISCO, JCT. RTE. 280",14800.0,230000.0,212000.0,15500.0,241000.0,223000.0
-13626277.1901,4542106.6665,8820,4,101,,SF,,1.976,,"SAN FRANCISCO, JCT. RTE. 280",14800.0,230000.0,212000.0,15500.0,241000.0,223000.0
-13625952.1111,4543904.7833,8821,4,101,,SF,,2.92,,"SAN FRANCISCO, ARMY STREET",15500.0,241000.0,223000.0,13700.0,216000.0,199000.0
-13625971.8656,4543916.993,8822,4,101,,SF,,2.92,,"SAN FRANCISCO, ARMY STREET",15500.0,241000.0,223000.0,13700.0,216000.0,199000.0
-13626052.962,4546160.7824,8823,4,101,,SF,,4.1,,"SAN FRANCISCO, VERMONT STREET CONNECTION",13700.0,216000.0,199000.0,15500.0,216000.0,191000.0
-13626076.3792,4546159.3428,8824,4,101,,SF,,4.1,,"SAN FRANCISCO, VERMONT STREET CONNECTION",13700.0,216000.0,199000.0,15500.0,216000.0,191000.0
-13626068.5788,4546445.8117,8825,4,101,,SF,,4.241,,"SAN FRANCISCO, JCT. RTE. 80",15500.0,216000.0,191000.0,,,
-13626097.6644,4546444.2061,8826,4,101,,SF,,4.241,,"SAN FRANCISCO, JCT. RTE. 80",15500.0,216000.0,191000.0,,,
-13627640.2435,4547699.0567,8827,4,101,,SF,T,4.85,,BREAK IN RTE,,,,,,
-13627654.6943,4547689.5878,8828,4,101,,SF,T,4.85,,BREAK IN RTE,,,,,,
-13627645.4573,4547718.9306,8829,4,101,,SF,T,4.86,,MARKET ST,3050.0,43500.0,43000.0,2950.0,41000.0,40500.0
-13627658.743,4547709.325,8830,4,101,,SF,T,4.86,,MARKET ST,3050.0,43500.0,43000.0,2950.0,41000.0,40500.0
-13627404.8371,4546956.0957,8831,4,101,,SF,R,5.07,,"SAN FRANCISCO, MISSION STREET",2950.0,41000.0,40500.0,4800.0,69000.0,66700.0
-13627412.1975,4546936.9425,8832,4,101,,SF,R,5.07,,"SAN FRANCISCO, MISSION STREET",2950.0,41000.0,40500.0,4800.0,69000.0,66700.0
-13627773.7382,4548539.8244,8833,4,101,,SF,T,5.26,,"SAN FRANCISCO, ON VAN NESS AVENUE AT GOLDEN GATE AVENUE",2800.0,40500.0,40000.0,3050.0,43000.0,42000.0
-13627791.7001,4548536.7749,8834,4,101,,SF,T,5.26,,"SAN FRANCISCO, ON VAN NESS AVENUE AT GOLDEN GATE AVENUE",2800.0,40500.0,40000.0,3050.0,43000.0,42000.0
-13627795.1294,4548673.1711,8835,4,101,,SF,,5.352,,"SAN FRANCISCO, TURK STREET",3050.0,43000.0,42000.0,3050.0,42000.0,41000.0
-13627813.4906,4548671.0262,8836,4,101,,SF,,5.352,,"SAN FRANCISCO, TURK STREET",3050.0,43000.0,42000.0,3050.0,42000.0,41000.0
-13627981.8287,4549856.8517,8837,4,101,,SF,,5.94,,"SAN FRANCISCO, CALIFORNIA STREET",2950.0,41000.0,40000.0,3050.0,40000.0,39000.0
-13628003.9487,4549852.0886,8838,4,101,,SF,,5.94,,"SAN FRANCISCO, CALIFORNIA STREET",2950.0,41000.0,40000.0,3050.0,40000.0,39000.0
-13628243.6913,4551403.2688,8839,4,101,,SF,,6.712,,"SAN FRANCISCO, LOMBARD STREET",3050.0,41000.0,40000.0,2800.0,37000.0,35500.0
-13628257.7161,4551389.3991,8840,4,101,,SF,,6.712,,"SAN FRANCISCO, LOMBARD STREET",3050.0,41000.0,40000.0,2800.0,37000.0,35500.0
-13630469.1264,4551049.4137,8841,4,101,,SF,,7.8,,"SAN FRANCISCO, BRODERICK STREET",3400.0,44500.0,42000.0,3400.0,46500.0,44500.0
-13630470.3923,4551033.5077,8842,4,101,,SF,,7.8,,"SAN FRANCISCO, BRODERICK STREET",3400.0,44500.0,42000.0,3400.0,46500.0,44500.0
-13633675.8699,4551942.07,8843,4,101,,SF,R,9.561,,GOLDEN GATE BRIDGE,7400.0,7400.0,92000.0,,,
-13633675.8699,4551942.07,8844,4,101,,SF,R,9.561,,GOLDEN GATE BRIDGE,7400.0,7400.0,92000.0,,,
-13634516.7154,4555784.7509,8845,4,101,,MRN,,0.0,,GOLDEN GATE BRIDGE,,,,7400.0,7400.0,92000.0
-13634516.7154,4555784.7509,8846,4,101,,MRN,,0.0,,GOLDEN GATE BRIDGE,,,,7400.0,7400.0,92000.0
-13634928.4957,4556229.5749,8847,4,101,,MRN,,0.318,,SAUSALITO ROAD,7400.0,7400.0,92000.0,6900.0,96000.0,85000.0
-13634943.4185,4556213.3318,8848,4,101,,MRN,,0.318,,SAUSALITO ROAD,7400.0,7400.0,92000.0,6900.0,96000.0,85000.0
-13635785.4302,4558661.4815,8849,4,101,,MRN,,1.677,,"SAUSALITO, SPENCER AVENUE/ MONTE MAR",6900.0,96000.0,85000.0,7000.0,98000.0,87000.0
-13635807.2462,4558657.0081,8850,4,101,,MRN,,1.677,,"SAUSALITO, SPENCER AVENUE/ MONTE MAR",6900.0,96000.0,85000.0,7000.0,98000.0,87000.0
-13636781.4959,4559673.2515,8851,4,101,,MRN,,2.48,,"SAUSALITO, RODEO AVENUE CONNECTION",7000.0,98000.0,87000.0,7100.0,100000.0,88000.0
-13636795.2885,4559653.3957,8852,4,101,,MRN,,2.48,,"SAUSALITO, RODEO AVENUE CONNECTION",7000.0,98000.0,87000.0,7100.0,100000.0,88000.0
-13637429.3239,4561287.0023,8853,4,101,,MRN,,3.334,,WALDO UC,7100.0,100000.0,88000.0,9100.0,126000.0,112000.0
-13637456.4078,4561284.0239,8854,4,101,,MRN,,3.334,,WALDO UC,7100.0,100000.0,88000.0,9100.0,126000.0,112000.0
-13638443.5293,4562532.458,8855,4,101,,MRN,,4.134,,JCT. RTE. 1 WEST,9100.0,126000.0,112000.0,9000.0,125000.0,111000.0
-13638469.9747,4562532.4697,8856,4,101,,MRN,,4.134,,JCT. RTE. 1 WEST,9100.0,126000.0,112000.0,9000.0,125000.0,111000.0
-13638492.4763,4563777.8259,8857,4,101,,MRN,,4.754,,STRAWBERRY POINT CONNECTION/FRONTAGE ROAD,9000.0,125000.0,111000.0,8300.0,116000.0,103000.0
-13638516.8491,4563777.8232,8858,4,101,,MRN,,4.754,,STRAWBERRY POINT CONNECTION/FRONTAGE ROAD,9000.0,125000.0,111000.0,8300.0,116000.0,103000.0
-13638374.1401,4565696.7347,8859,4,101,,MRN,,5.694,,JCT. RTE. 131 EAST,8300.0,116000.0,103000.0,11100.0,155000.0,138000.0
-13638402.1886,4565698.9729,8860,4,101,,MRN,,5.694,,JCT. RTE. 131 EAST,8300.0,116000.0,103000.0,11100.0,155000.0,138000.0
-13638253.8084,4568977.9994,8861,4,101,,MRN,,7.365,,"CORTE MADERA, TAMALPAIS DRIVE",10800.0,150000.0,133000.0,11100.0,154000.0,137000.0
-13638277.5139,4568965.6322,8862,4,101,,MRN,,7.365,,"CORTE MADERA, TAMALPAIS DRIVE",10800.0,150000.0,133000.0,11100.0,154000.0,137000.0
-13638379.0846,4569565.9579,8863,4,101,,MRN,,7.66,,"CORTE MADERA, MADERA BOULEVARD CONNECTION",11100.0,154000.0,137000.0,11200.0,155000.0,138000.0
-13638404.0936,4569555.5422,8864,4,101,,MRN,,7.66,,"CORTE MADERA, MADERA BOULEVARD CONNECTION",11100.0,154000.0,137000.0,11200.0,155000.0,138000.0
-13638458.3053,4570760.0126,8865,4,101,,MRN,,8.25,,"CORTE MADERA, LUCKY DRIVE",11200.0,155000.0,138000.0,11300.0,158000.0,140000.0
-13638480.7611,4570762.207,8866,4,101,,MRN,,8.25,,"CORTE MADERA, LUCKY DRIVE",11200.0,155000.0,138000.0,11300.0,158000.0,140000.0
-13638312.7222,4571474.3922,8867,4,101,,MRN,,8.6,,"LARKSPUR, SIR FRANCIS DRAKE BOULEVARD",11300.0,158000.0,140000.0,9700.0,135000.0,119000.0
-13638329.5356,4571478.8066,8868,4,101,,MRN,,8.6,,"LARKSPUR, SIR FRANCIS DRAKE BOULEVARD",11300.0,158000.0,140000.0,9700.0,135000.0,119000.0
-13637759.2325,4574088.9877,8869,4,101,,MRN,,9.96,,JCT. RTE. 580,9700.0,135000.0,119000.0,14200.0,198000.0,176000.0
-13637795.6767,4574099.0874,8870,4,101,,MRN,,9.96,,JCT. RTE. 580,9700.0,135000.0,119000.0,14200.0,198000.0,176000.0
-13638756.5213,4574875.3534,8871,4,101,,MRN,,10.6,,"SAN RAFAEL, IRWIN STREET CONNECTION",16400.0,204000.0,191000.0,12400.0,154000.0,142000.0
-13638800.5388,4574862.8817,8872,4,101,,MRN,,10.6,,"SAN RAFAEL, IRWIN STREET CONNECTION",16400.0,204000.0,191000.0,12400.0,154000.0,142000.0
-13638920.9247,4576044.8264,8873,4,101,,MRN,,11.25,,"SAN RAFAEL, MISSION AVENUE CONNECTION",14200.0,198000.0,176000.0,14100.0,177000.0,151000.0
-13638950.6098,4576038.8604,8874,4,101,,MRN,,11.25,,"SAN RAFAEL, MISSION AVENUE CONNECTION",14200.0,198000.0,176000.0,14100.0,177000.0,151000.0
-13639639.4284,4577784.2791,8875,4,101,,MRN,,12.19,,"SAN RAFAEL, LINCOLN/ VILLA AVENUES",14100.0,177000.0,151000.0,14700.0,191000.0,171000.0
-13639658.4075,4577768.3788,8876,4,101,,MRN,,12.19,,"SAN RAFAEL, LINCOLN/ VILLA AVENUES",14100.0,177000.0,151000.0,14700.0,191000.0,171000.0
-13640192.5089,4578575.4933,8877,4,101,,MRN,,12.694,,SAN PEDRO ROAD,14700.0,191000.0,171000.0,14300.0,184000.0,166000.0
-13640221.5191,4578565.7356,8878,4,101,,MRN,,12.694,,SAN PEDRO ROAD,14700.0,191000.0,171000.0,14300.0,184000.0,166000.0
-13641245.7649,4580425.2074,8879,4,101,,MRN,,13.713,,MANUEL FREITAS PARKWAY,14300.0,184000.0,166000.0,14000.0,182000.0,163000.0
-13641269.1732,4580427.6674,8880,4,101,,MRN,,13.713,,MANUEL FREITAS PARKWAY,14300.0,184000.0,166000.0,14000.0,182000.0,163000.0
-13640986.6418,4582417.7913,8881,4,101,,MRN,,14.707,,LUCAS VALLEY ROAD,14000.0,182000.0,163000.0,13300.0,172000.0,155000.0
-13641013.0365,4582432.9931,8882,4,101,,MRN,,14.707,,LUCAS VALLEY ROAD,14000.0,182000.0,163000.0,13300.0,172000.0,155000.0
-13640759.1165,4584165.0493,8883,4,101,,MRN,,15.57,,MILLER CREEK ROAD,13300.0,172000.0,155000.0,12000.0,161000.0,153000.0
-13640785.6445,4584167.6976,8884,4,101,,MRN,,15.57,,MILLER CREEK ROAD,13300.0,172000.0,155000.0,12000.0,161000.0,153000.0
-13640220.6186,4586225.0286,8885,4,101,,MRN,,16.641,,HAMILTON FIELD ROAD,12000.0,161000.0,153000.0,11300.0,148000.0,144000.0
-13640252.7076,4586224.2037,8886,4,101,,MRN,,16.641,,HAMILTON FIELD ROAD,12000.0,161000.0,153000.0,11300.0,148000.0,144000.0
-13640790.6708,4588790.4029,8887,4,101,,MRN,,18.009,,IGNACIO BOULEVARD,11300.0,148000.0,144000.0,11900.0,156000.0,149000.0
-13640815.2384,4588779.7765,8888,4,101,,MRN,,18.009,,IGNACIO BOULEVARD,11300.0,148000.0,144000.0,11900.0,156000.0,149000.0
-13641771.4804,4590744.6406,8889,4,101,,MRN,,19.085,,"NOVATO, JCT. RTE. 37 EAST",11900.0,156000.0,149000.0,9400.0,125000.0,117000.0
-13641786.1687,4590713.1806,8890,4,101,,MRN,,19.085,,"NOVATO, JCT. RTE. 37 EAST",11900.0,156000.0,149000.0,9400.0,125000.0,117000.0
-13643214.0064,4592476.3991,8891,4,101,,MRN,R,20.19,,"NOVATO, ROWLAND AVENUE",9400.0,125000.0,117000.0,8400.0,113000.0,106000.0
-13643236.7936,4592454.1395,8892,4,101,,MRN,R,20.19,,"NOVATO, ROWLAND AVENUE",9400.0,125000.0,117000.0,8400.0,113000.0,106000.0
-13643548.49,4594272.7431,8893,4,101,,MRN,R,21.111,,"NOVATO, DE LONG AVENUE",8400.0,113000.0,106000.0,6900.0,93000.0,87000.0
-13643585.437,4594278.308,8894,4,101,,MRN,R,21.111,,"NOVATO, DE LONG AVENUE",8400.0,113000.0,106000.0,6900.0,93000.0,87000.0
-13643869.3225,4596055.3459,8895,4,101,,MRN,R,22.0,,ATHERTON AVENUE,6900.0,93000.0,87000.0,6200.0,83000.0,78000.0
-13643906.1302,4596069.1141,8896,4,101,,MRN,R,22.0,,ATHERTON AVENUE,6900.0,93000.0,87000.0,6200.0,83000.0,78000.0
-13647119.7476,4604421.1846,8897,4,101,,MRN,,26.9,,SAN ANTONIO ROAD,6200.0,83000.0,78000.0,6400.0,86000.0,81000.0
-13647131.3899,4604402.5942,8898,4,101,,MRN,,26.9,,SAN ANTONIO ROAD,6200.0,83000.0,78000.0,6400.0,86000.0,81000.0
-13648132.6815,4610053.1539,8899,4,101,,SON,,2.232,,KASTANIA ROAD,6400.0,86000.0,81000.0,6400.0,86000.0,81000.0
-13648155.9755,4610041.7254,8900,4,101,,SON,,2.232,,KASTANIA ROAD,6400.0,86000.0,81000.0,6400.0,86000.0,81000.0
-13649103.1373,4611111.3853,8901,4,101,,SON,,2.925,,SOUTH PETALUMA,6400.0,86000.0,81000.0,6200.0,84000.0,79000.0
-13649115.7674,4611090.5663,8902,4,101,,SON,,2.925,,SOUTH PETALUMA,6400.0,86000.0,81000.0,6200.0,84000.0,79000.0
-13649775.1971,4612441.258,8903,4,101,,SON,,3.664,,"PETALUMA, SOUTH JCT. RTE. 116 EAST",6200.0,84000.0,79000.0,7200.0,97000.0,91000.0
-13649792.4415,4612444.194,8904,4,101,,SON,,3.664,,"PETALUMA, SOUTH JCT. RTE. 116 EAST",6200.0,84000.0,79000.0,7200.0,97000.0,91000.0
-13650843.4158,4614365.8894,8905,4,101,,SON,,4.76,,"PETALUMA, EAST WASHINGTON STREET",7200.0,97000.0,91000.0,7500.0,100000.0,94000.0
-13650858.8217,4614344.7706,8906,4,101,,SON,,4.76,,"PETALUMA, EAST WASHINGTON STREET",7200.0,97000.0,91000.0,7500.0,100000.0,94000.0
-13655545.6459,4617934.2956,8907,4,101,,SON,,7.651,,"PETALUMA, OLD REDWOOD HIGHWAY",7500.0,100000.0,94000.0,8600.0,8600.0,107000.0
-13655549.7375,4617904.2731,8908,4,101,,SON,,7.651,,"PETALUMA, OLD REDWOOD HIGHWAY",7500.0,100000.0,94000.0,8600.0,8600.0,107000.0
-13657237.159,4619593.1255,8909,4,101,,SON,,8.8,,PEPPER ROAD CONNECTION,8600.0,8600.0,107000.0,8400.0,112000.0,105000.0
-13657254.3998,4619574.7438,8910,4,101,,SON,,8.8,,PEPPER ROAD CONNECTION,8600.0,8600.0,107000.0,8400.0,112000.0,105000.0
-13659789.623,4622394.4532,8911,4,101,,SON,,10.666,,RAILROAD AVENUE CONNECTION,8400.0,112000.0,105000.0,8200.0,110000.0,103000.0
-13659809.7958,4622377.8894,8912,4,101,,SON,,10.666,,RAILROAD AVENUE CONNECTION,8400.0,112000.0,105000.0,8200.0,110000.0,103000.0
-13660403.1234,4624918.4167,8913,4,101,,SON,,11.995,,"COTATI, SIERRA AVENUE",8200.0,110000.0,103000.0,7800.0,104000.0,97000.0
-13660425.1047,4624918.4804,8914,4,101,,SON,,11.995,,"COTATI, SIERRA AVENUE",8200.0,110000.0,103000.0,7800.0,104000.0,97000.0
-13660313.2359,4626292.1488,8915,4,101,,SON,,12.682,,"COTATI, NORTH JCT. RTE. 116",7800.0,104000.0,97000.0,8600.0,116000.0,108000.0
-13660331.7141,4626292.7382,8916,4,101,,SON,,12.682,,"COTATI, NORTH JCT. RTE. 116",7800.0,104000.0,97000.0,8600.0,116000.0,108000.0
-13660341,4628663.9895,8917,4,101,,SON,,13.83,,"ROHNERT PARK, ROHNERT PARK EXPRESSWAY",8600.0,116000.0,108000.0,8800.0,118000.0,110000.0
-13660366.9329,4628662.427,8918,4,101,,SON,,13.83,,"ROHNERT PARK, ROHNERT PARK EXPRESSWAY",8600.0,116000.0,108000.0,8800.0,118000.0,110000.0
-13660292.1073,4631077.8576,8919,4,101,,SON,,15.018,,"ROHNERT PARK, WILFRED AVENUE",8800.0,118000.0,110000.0,8500.0,114000.0,108000.0
-13660309.9253,4631115.1464,8920,4,101,,SON,,15.018,,"ROHNERT PARK, WILFRED AVENUE",8800.0,118000.0,110000.0,8500.0,114000.0,108000.0
-13660491.4334,4632118.81,8921,4,101,,SON,,15.528,,SANTA ROSA AVENUE,8600.0,116000.0,110000.0,8700.0,119000.0,111000.0
-13660505.4529,4632089.9512,8922,4,101,,SON,,15.528,,SANTA ROSA AVENUE,8600.0,116000.0,110000.0,8700.0,119000.0,111000.0
-13660690.5955,4634134.5814,8923,4,101,,SON,,16.538,,TODD ROAD,9000.0,121000.0,113000.0,9300.0,124000.0,116000.0
-13660717.4393,4634135.8051,8924,4,101,,SON,,16.538,,TODD ROAD,9000.0,121000.0,113000.0,9300.0,124000.0,116000.0
-13660671.9454,4638164.6308,8925,4,101,,SON,,18.492,,HEARN AVENUE,9300.0,124000.0,116000.0,9900.0,132000.0,124000.0
-13660698.6551,4638155.8681,8926,4,101,,SON,,18.492,,HEARN AVENUE,9300.0,124000.0,116000.0,9900.0,132000.0,124000.0
-13660592.895,4639222.2456,8927,4,101,,SON,,19.004,,BAKER AVENUE,9900.0,132000.0,124000.0,11000.0,147000.0,138000.0
-13660624.5471,4639203.7239,8928,4,101,,SON,,19.004,,BAKER AVENUE,9900.0,132000.0,124000.0,11000.0,147000.0,138000.0
-13660607.5249,4640514.0431,8929,4,101,,SON,,19.646,,"SANTA ROSA, JCT. RTE. 12",11000.0,147000.0,138000.0,10700.0,142000.0,132000.0
-13660630.3055,4640518.0855,8930,4,101,,SON,,19.646,,"SANTA ROSA, JCT. RTE. 12",11000.0,147000.0,138000.0,10700.0,142000.0,132000.0
-13660898.8988,4641390.0921,8931,4,101,,SON,,20.095,,"SANTA ROSA, FOURTH STREET",10700.0,142000.0,132000.0,11500.0,151000.0,138000.0
-13660922.5059,4641376.3296,8932,4,101,,SON,,20.095,,"SANTA ROSA, FOURTH STREET",10700.0,142000.0,132000.0,11500.0,151000.0,138000.0
-13661533.5219,4642561.0768,8933,4,101,,SON,,20.74,,"SANTA ROSA, COLLEGE AVENUE",11500.0,151000.0,138000.0,11100.0,146000.0,133000.0
-13661561.6493,4642554.0157,8934,4,101,,SON,,20.74,,"SANTA ROSA, COLLEGE AVENUE",11500.0,151000.0,138000.0,11100.0,146000.0,133000.0
-13661812.4861,4644584.9547,8935,4,101,,SON,,21.741,,"SANTA ROSA, STEELE LANE",11100.0,146000.0,133000.0,10400.0,138000.0,125000.0
-13661833.8231,4644585.3247,8936,4,101,,SON,,21.741,,"SANTA ROSA, STEELE LANE",11100.0,146000.0,133000.0,10400.0,138000.0,125000.0
-13662161.2412,4646119.4516,8937,4,101,,SON,,22.52,,BICENTENNIAL WAY,10400.0,138000.0,125000.0,8500.0,112000.0,102000.0
-13662185.8112,4646121.7114,8938,4,101,,SON,,22.52,,BICENTENNIAL WAY,10400.0,138000.0,125000.0,8500.0,112000.0,102000.0
-13662351.7273,4646692.3122,8939,4,101,,SON,,22.814,,"SANTA ROSA, MENDOCINO AVENUE",8500.0,112000.0,102000.0,8300.0,109000.0,97000.0
-13662376.8487,4646696.5615,8940,4,101,,SON,,22.814,,"SANTA ROSA, MENDOCINO AVENUE",8500.0,112000.0,102000.0,8300.0,109000.0,97000.0
-13662781.3833,4647614.135,8941,4,101,,SON,,23.3,,HOPPER AVENUE CONNECTIONS,8300.0,109000.0,97000.0,8600.0,113000.0,101000.0
-13662795.6097,4647590.2331,8942,4,101,,SON,,23.3,,HOPPER AVENUE CONNECTIONS,8300.0,109000.0,97000.0,8600.0,113000.0,101000.0
-13665160.9421,4649774.524,8943,4,101,,SON,,24.864,,RIVER ROAD,8600.0,113000.0,101000.0,7600.0,101000.0,90000.0
-13665167.0841,4649742.8064,8944,4,101,,SON,,24.864,,RIVER ROAD,8600.0,113000.0,101000.0,7600.0,101000.0,90000.0
-13666678.9408,4651272.7435,8945,4,101,,SON,,25.902,,FULTON ROAD,7600.0,101000.0,90000.0,7200.0,94000.0,90000.0
-13666679.3975,4651236.2258,8946,4,101,,SON,,25.902,,FULTON ROAD,7600.0,101000.0,90000.0,7200.0,94000.0,90000.0
-13667324.7749,4651930.9503,8947,4,101,,SON,,26.326,,AIRPORT BOULEVARD,7200.0,94000.0,90000.0,7000.0,93000.0,82000.0
-13667351.2446,4651926.5699,8948,4,101,,SON,,26.326,,AIRPORT BOULEVARD,7200.0,94000.0,90000.0,7000.0,93000.0,82000.0
-13668911.9491,4653975.0527,8949,4,101,,SON,,27.618,,SHILOH ROAD,7000.0,93000.0,82000.0,5800.0,77000.0,69000.0
-13668944.8853,4653975.4228,8950,4,101,,SON,,27.618,,SHILOH ROAD,7000.0,93000.0,82000.0,5800.0,77000.0,69000.0
-13670889.0023,4656925.6992,8951,4,101,,SON,,29.347,,WINDSOR RIVER ROAD,5800.0,77000.0,69000.0,4650.0,61000.0,55000.0
-13670926.1432,4656937.5675,8952,4,101,,SON,,29.347,,WINDSOR RIVER ROAD,5800.0,77000.0,69000.0,4650.0,61000.0,55000.0
-13675888.2101,4663795.7724,8953,4,101,,SON,,33.476,,GRANT AVENUE,4200.0,56000.0,49500.0,3250.0,36000.0,49500.0
-13675871.5006,4663753.6581,8954,4,101,,SON,,33.476,,GRANT AVENUE,4200.0,56000.0,49500.0,3250.0,36000.0,49500.0
-13677637.621,4665108.2406,8955,4,101,,SON,,34.551,,SOUTH HEALDSBURG,3250.0,36000.0,49500.0,3250.0,36000.0,33500.0
-13677648.9936,4665083.5115,8956,4,101,,SON,,34.551,,SOUTH HEALDSBURG,3250.0,36000.0,49500.0,3250.0,36000.0,33500.0
-13678136.689,4665554.0999,8957,4,101,,SON,,34.877,,"HEALDSBURG, WESTSIDE ROAD",3250.0,36000.0,33500.0,38000.0,41000.0,38000.0
-13678152.8301,4665545.7511,8958,4,101,,SON,,34.877,,"HEALDSBURG, WESTSIDE ROAD",3250.0,36000.0,33500.0,38000.0,41000.0,38000.0
-13678728.9551,4668249.2264,8959,4,101,,SON,,36.274,,DRY CREEK ROAD,38000.0,41000.0,38000.0,2800.0,31000.0,29000.0
-13678745.2616,4668250.2384,8960,4,101,,SON,,36.274,,DRY CREEK ROAD,38000.0,41000.0,38000.0,2800.0,31000.0,29000.0
-13678298.0115,4672993.0792,8961,4,101,,SON,R,38.558,,LYTTON SPRINGS ROAD,2800.0,31000.0,29000.0,2600.0,29000.0,27000.0
-13678330.022,4672988.5497,8962,4,101,,SON,R,38.558,,LYTTON SPRINGS ROAD,2800.0,31000.0,29000.0,2600.0,29000.0,27000.0
-13679000.7352,4675906.1148,8963,4,101,,SON,R,40.027,,INDEPENDENCE LANE,2600.0,29000.0,27000.0,2600.0,28500.0,26500.0
-13679029.7022,4675902.7253,8964,4,101,,SON,R,40.027,,INDEPENDENCE LANE,2600.0,29000.0,27000.0,2600.0,28500.0,26500.0
-13680147.3856,4678365.7621,8965,4,101,,SON,R,41.43,,SOUTH GEYSERVILLE,2600.0,28500.0,26500.0,2200.0,24300.0,22500.0
-13680167.5902,4678343.3881,8966,4,101,,SON,R,41.43,,SOUTH GEYSERVILLE,2600.0,28500.0,26500.0,2200.0,24300.0,22500.0
-13683280.1512,4680746.6159,8967,4,101,,SON,R,43.373,,JCT. RTE. 128 EAST,2200.0,24300.0,22500.0,2150.0,23700.0,22000.0
-13683308.8632,4680728.0228,8968,4,101,,SON,R,43.373,,JCT. RTE. 128 EAST,2200.0,24300.0,22500.0,2150.0,23700.0,22000.0
-13689567.6371,4687214.3127,8969,4,101,,SON,R,47.852,,ASTI,2150.0,23700.0,22000.0,2150.0,24000.0,22200.0
-13689570.3943,4687186.2084,8970,4,101,,SON,R,47.852,,ASTI,2150.0,23700.0,22000.0,2150.0,24000.0,22200.0
-13691688.3377,4688430.1042,8971,4,101,,SON,R,49.053,,DUTCHER CREEK ROAD,2150.0,24000.0,22200.0,2200.0,24500.0,22800.0
-13691707.5029,4688413.5767,8972,4,101,,SON,R,49.053,,DUTCHER CREEK ROAD,2150.0,24000.0,22200.0,2200.0,24500.0,22800.0
-13693341.9713,4690703.8559,8973,4,101,,SON,R,50.43,,SOUTH CLOVERDALE,2100.0,24000.0,21400.0,1800.0,20800.0,17800.0
-13693372.3902,4690696.8729,8974,4,101,,SON,R,50.43,,SOUTH CLOVERDALE,2100.0,24000.0,21400.0,1800.0,20800.0,17800.0
-13693342.474,4690705.8559,8975,4,101,,SON,R,50.431,,SO CLOVERDALE OC,1850.0,20500.0,19000.0,1850.0,20500.0,19000.0
-13693372.9115,4690698.879,8976,4,101,,SON,R,50.431,,SO CLOVERDALE OC,1850.0,20500.0,19000.0,1850.0,20500.0,19000.0
-13693740.4739,4693120.7049,8977,4,101,,SON,R,51.616,,CITRUS FAIR DRIVE,1850.0,20500.0,19000.0,1450.0,16200.0,15000.0
-13693772.9952,4693129.6702,8978,4,101,,SON,R,51.616,,CITRUS FAIR DRIVE,1850.0,20500.0,19000.0,1450.0,16200.0,15000.0
-13693887.2635,4697063.9791,8979,4,101,,SON,R,54.201,,JCT. RTE. 128 WEST,1450.0,16200.0,15000.0,1350.0,15100.0,14000.0
-13693902.3335,4697052.3353,8980,4,101,,SON,R,54.201,,JCT. RTE. 128 WEST,1450.0,16200.0,15000.0,1350.0,15100.0,14000.0
